SeniorCitizen,tenure,MonthlyCharges,Churn,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year
0,72,88,0,True,True,True,False,True,False,False
0,57,41,0,False,False,False,True,True,False,False
1,60,116,0,False,False,True,False,False,True,False
1,6,45,0,True,False,True,False,False,False,False
0,55,90,0,True,True,True,True,True,True,False
1,72,110,0,False,False,True,False,False,False,True
0,70,68,0,True,False,True,False,False,False,False
0,17,89,1,True,True,True,True,True,False,False
0,9,60,0,True,False,True,True,True,False,False
0,51,60,0,True,True,True,True,True,False,False
0,67,70,0,False,True,True,True,True,True,False
0,1,76,1,False,False,True,False,False,False,False
0,3,25,1,False,False,False,True,False,True,False
0,6,51,0,False,False,False,False,True,False,False
0,10,66,0,False,True,True,False,True,False,False
0,21,86,0,False,False,True,False,False,True,False
0,13,94,1,False,False,True,False,False,False,True
0,51,75,0,True,False,True,False,False,False,False
0,25,21,0,True,False,True,False,True,False,False
0,71,20,0,False,True,True,False,False,False,False
0,3,75,0,False,False,True,False,False,False,False
0,1,80,1,True,False,True,False,False,False,False
1,65,99,0,True,False,True,True,False,True,False
0,65,72,1,True,True,True,False,False,True,False
0,64,24,0,False,False,True,False,False,False,False
0,38,71,0,True,False,True,True,True,False,False
0,56,110,0,False,False,True,False,False,False,False
0,72,20,0,False,True,True,False,False,False,True
0,9,69,0,False,True,True,False,True,False,False
0,38,20,0,False,False,True,False,False,True,False
0,44,55,0,True,True,True,False,True,False,False
0,71,80,0,True,False,True,False,True,True,False
0,57,100,0,False,False,True,False,False,False,False
0,43,49,1,False,False,False,True,True,False,False
0,17,20,0,False,False,True,True,False,False,False
0,7,87,1,True,False,True,True,False,False,False
0,2,80,1,False,False,True,False,False,True,False
0,50,25,0,True,False,True,False,True,False,False
0,72,83,0,False,False,True,False,False,False,False
0,13,89,0,False,True,True,False,True,False,False
0,19,70,0,True,False,True,False,False,False,False
0,30,21,0,True,True,True,False,True,False,False
0,58,106,1,False,False,True,False,False,False,False
0,7,21,0,True,True,True,False,True,False,False
0,55,20,0,True,True,True,False,False,False,False
0,15,20,0,True,True,True,True,False,False,False
0,68,89,0,True,True,True,True,True,False,False
0,54,100,1,False,False,True,False,False,False,False
0,25,48,0,False,False,False,True,False,False,False
0,1,84,1,False,False,True,False,False,False,False
0,72,21,0,True,False,True,False,False,False,False
0,63,72,0,True,False,True,False,False,False,False
0,42,20,0,True,True,True,True,True,True,False
1,37,37,0,True,False,False,False,False,True,False
0,4,20,1,False,False,True,True,True,False,False
0,13,19,0,True,False,True,True,True,True,False
0,3,21,0,False,False,True,True,True,False,False
0,1,51,1,False,False,True,False,True,False,True
0,68,90,0,False,False,True,True,True,False,False
0,10,60,0,True,False,True,False,False,True,False
0,62,81,0,True,True,True,False,False,False,True
0,49,20,0,True,False,True,True,True,False,False
0,46,20,0,True,True,True,False,True,True,False
0,52,64,0,True,False,False,False,False,False,False
0,26,82,0,False,True,True,True,False,False,False
0,8,20,0,False,True,True,False,False,False,True
0,2,76,1,False,False,True,False,False,False,False
0,69,20,0,False,True,True,False,False,False,False
0,4,29,0,False,False,False,True,False,False,True
0,11,76,0,True,False,True,False,True,False,False
1,9,49,0,True,False,True,True,True,False,False
0,29,69,1,False,False,True,False,False,False,True
1,60,93,0,True,True,True,False,False,False,False
1,27,31,1,True,False,False,False,False,True,False
0,57,20,0,True,True,True,False,False,False,False
0,1,74,1,False,True,True,True,False,False,True
0,1,92,1,False,False,True,False,False,False,False
0,37,20,0,False,False,True,False,False,False,False
1,72,65,0,True,True,False,True,True,False,False
0,31,91,1,False,True,True,False,True,False,False
0,52,59,0,False,False,True,True,True,False,True
1,48,59,0,False,False,True,True,False,False,True
0,22,89,1,False,False,True,False,False,False,False
0,13,75,1,False,False,True,False,False,False,False
0,6,80,0,True,False,True,False,False,False,False
0,7,54,0,False,False,True,True,True,True,False
0,71,109,0,False,True,True,True,True,False,False
0,3,70,1,True,True,True,False,False,False,True
0,48,64,0,True,True,True,True,True,False,False
0,9,55,0,True,True,True,False,False,True,False
1,7,74,1,True,False,True,True,False,False,True
0,18,35,1,False,True,False,False,False,False,False
1,11,60,0,True,False,True,False,True,True,False
0,9,85,0,False,False,True,False,True,False,False
1,10,79,1,True,False,True,True,True,True,False
0,1,20,0,True,False,True,True,False,False,True
1,26,85,1,False,False,True,True,False,False,True
0,7,44,0,True,False,True,False,False,False,True
0,46,104,0,False,False,True,False,False,False,False
0,27,26,0,True,True,True,False,False,False,True
0,1,70,1,True,False,True,False,True,False,False
1,40,56,1,False,False,False,False,False,False,False
0,49,75,1,True,True,True,False,False,False,True
0,68,108,1,True,False,True,True,False,False,True
0,18,58,0,False,True,True,False,False,False,False
1,28,106,1,False,False,True,True,True,True,False
0,72,101,0,False,False,True,False,False,True,False
0,62,85,0,False,False,True,False,True,True,False
0,34,25,0,False,True,True,False,False,False,False
0,46,56,0,False,False,True,False,True,False,False
0,31,82,0,True,False,True,False,False,False,False
0,27,100,0,True,False,True,True,True,False,True
0,30,54,0,True,True,True,True,True,False,False
0,11,86,0,True,True,True,False,True,False,True
1,46,110,1,False,False,True,False,False,True,False
0,44,50,0,False,False,True,True,True,False,False
0,42,68,0,False,False,True,True,False,False,False
0,18,50,1,True,False,True,True,True,False,False
0,50,19,0,False,False,True,True,False,True,False
0,7,51,0,False,True,True,True,True,False,False
0,66,90,0,False,True,True,False,False,False,False
0,26,46,0,False,True,False,False,False,False,False
0,1,69,1,True,False,True,False,False,True,False
0,67,93,0,True,False,True,False,False,False,False
0,26,100,0,False,False,True,True,False,False,False
0,52,95,0,False,False,True,False,False,False,False
0,12,77,0,False,True,True,False,False,False,False
1,10,73,1,True,False,True,True,True,False,False
0,1,44,0,False,False,True,False,True,False,False
1,47,67,0,False,False,True,False,False,False,True
0,57,90,0,True,False,True,True,True,False,False
0,1,71,1,False,False,True,False,False,True,False
1,72,114,0,True,False,True,True,True,False,False
1,45,34,0,False,False,False,False,True,True,False
0,38,20,0,False,False,True,True,True,False,False
0,1,90,0,True,True,True,False,True,False,False
0,17,81,0,True,True,True,False,False,False,False
0,59,76,0,False,True,True,True,False,True,False
0,15,101,1,True,False,True,True,False,False,False
0,32,73,0,True,False,True,True,False,True,False
0,43,20,0,True,False,True,True,True,False,True
1,71,25,0,True,False,True,True,True,False,False
0,54,115,0,False,False,True,False,False,False,False
0,5,81,1,False,False,True,True,True,False,False
0,14,20,0,False,True,True,True,True,False,False
0,62,100,1,False,True,True,False,False,True,False
1,72,90,0,False,True,True,False,False,False,False
0,42,108,0,True,False,True,True,False,False,True
0,2,70,0,False,False,True,True,True,False,False
1,72,26,0,False,False,True,False,False,True,False
0,30,25,0,False,True,True,True,False,True,False
0,40,97,1,True,False,True,True,False,False,True
0,25,35,0,False,True,False,True,True,False,False
0,65,67,0,True,False,True,False,False,False,True
0,14,20,0,False,False,True,False,False,False,True
0,35,20,0,False,True,True,True,False,False,False
0,30,70,0,False,False,True,False,False,True,False
0,30,86,0,False,True,True,True,False,True,False
0,64,100,0,True,False,True,False,False,True,False
0,71,90,0,True,True,True,False,True,False,False
0,3,37,1,True,False,False,False,False,False,True
0,8,75,0,True,False,True,False,True,False,False
0,13,99,1,True,False,True,True,True,False,False
0,48,25,0,False,False,True,False,False,False,False
0,26,85,0,True,False,True,True,True,False,False
0,36,76,0,False,False,True,False,False,True,False
0,50,70,0,False,True,True,False,False,False,False
0,49,55,0,True,False,True,False,False,False,False
1,43,101,0,True,False,True,False,False,True,False
0,8,19,0,True,True,True,False,False,False,False
0,2,61,0,False,True,True,True,False,True,False
0,53,86,0,True,True,True,False,True,False,False
0,64,97,0,False,False,True,True,True,False,False
0,17,56,0,True,False,True,True,True,False,False
0,53,20,0,True,False,True,True,False,True,False
0,1,51,0,True,False,True,False,False,False,True
0,48,100,0,False,True,True,True,True,False,False
0,8,38,0,False,True,False,False,True,False,False
0,10,91,0,False,True,True,True,False,False,True
0,40,81,0,True,False,True,False,False,False,True
0,32,74,0,False,True,True,True,True,False,True
1,41,95,0,True,False,True,True,True,False,False
0,25,100,1,False,False,True,False,False,True,False
0,22,89,0,True,True,True,True,False,False,False
0,72,25,0,False,False,True,False,False,False,False
0,24,25,0,True,False,True,True,False,True,False
0,24,60,0,True,False,True,False,True,False,False
1,64,75,0,False,False,True,True,True,False,True
0,3,108,0,True,False,True,True,True,False,False
0,1,50,0,True,False,True,False,False,False,False
1,63,109,0,True,False,True,False,True,True,False
0,13,53,0,False,True,True,False,True,False,False
0,20,55,0,True,False,False,False,True,False,False
0,54,86,0,False,True,True,True,False,False,False
0,38,20,0,False,True,True,False,False,False,True
1,1,70,1,True,False,True,True,True,False,False
0,67,44,0,True,False,False,False,False,True,False
0,55,97,1,True,False,True,True,True,False,False
0,53,64,0,True,True,True,False,False,False,True
0,29,26,0,False,True,True,False,False,False,False
0,14,56,0,False,False,True,False,False,False,False
0,48,60,1,False,False,True,True,True,False,False
0,48,70,0,False,False,True,False,False,False,False
0,1,60,0,True,True,True,False,False,False,True
0,44,25,0,True,True,True,False,False,False,False
0,45,96,0,True,True,True,True,True,False,False
0,56,74,1,False,False,True,False,True,False,False
0,14,31,0,True,False,False,True,False,False,True
0,2,71,0,True,False,True,True,False,False,False
1,36,54,0,True,False,True,False,True,False,False
0,5,40,1,False,False,False,True,False,True,False
0,69,61,0,False,True,True,True,False,False,False
0,62,108,0,True,True,True,False,False,False,False
0,1,20,0,False,False,True,True,True,False,True
0,34,65,0,False,False,True,True,True,False,False
0,16,81,0,True,False,True,True,False,False,False
0,14,19,0,False,True,True,False,False,False,True
0,49,98,0,True,True,True,False,True,False,False
0,2,80,1,True,False,True,False,True,False,False
0,26,19,0,True,True,True,False,False,False,False
0,22,96,0,True,False,True,True,False,True,False
0,33,74,1,True,True,True,True,True,False,False
0,4,20,0,True,True,True,False,False,True,False
0,19,20,0,True,False,True,False,False,False,True
0,57,90,0,True,True,True,True,False,False,False
0,51,86,0,True,False,True,True,False,False,True
0,1,44,1,True,False,True,False,False,False,True
0,3,90,0,True,False,True,False,False,True,False
0,1,20,0,True,True,True,True,True,False,False
0,15,46,0,False,False,False,True,True,False,False
0,52,80,0,True,False,True,True,True,False,False
0,56,100,1,True,False,True,True,True,False,False
0,3,77,1,True,False,True,True,True,False,False
0,26,35,0,False,False,False,False,True,False,False
0,68,111,0,False,False,True,False,True,False,True
0,4,51,0,False,False,True,False,False,False,False
0,72,26,0,True,True,True,False,False,True,False
0,40,106,0,False,False,True,False,True,False,False
1,66,100,1,True,True,True,False,True,False,False
0,1,20,0,True,True,True,False,False,False,False
1,19,105,0,False,False,True,False,False,False,False
0,42,20,0,True,False,True,False,True,False,False
0,34,98,0,True,True,True,True,False,False,False
0,1,81,1,False,False,True,True,False,True,False
0,72,89,0,True,True,True,True,True,False,False
0,51,20,0,False,False,True,True,False,False,False
1,55,85,1,False,False,True,True,True,False,True
0,66,102,1,False,True,True,True,True,False,False
1,30,90,0,False,False,True,False,False,False,False
1,34,90,0,True,False,True,True,True,False,True
0,55,78,1,False,False,True,True,True,False,False
0,54,95,0,False,False,True,False,True,False,False
0,57,39,1,True,False,False,False,True,False,False
0,11,74,1,True,True,True,True,True,False,False
0,2,20,0,True,False,True,False,False,False,False
1,4,69,0,True,False,True,False,False,True,False
0,72,91,0,False,True,True,False,False,False,False
0,48,20,0,True,False,True,False,False,False,False
0,26,21,0,True,False,True,False,False,True,False
0,15,20,0,False,True,True,True,True,False,True
0,15,83,0,False,False,True,True,False,False,True
0,64,102,0,True,False,True,True,True,False,False
0,71,111,0,False,False,True,True,False,False,True
0,63,69,0,True,False,True,False,False,False,True
0,1,20,0,True,False,True,True,True,False,True
0,64,104,0,False,True,True,False,False,True,False
0,45,76,0,True,False,True,True,True,False,False
0,4,20,0,False,False,True,True,True,False,False
0,31,90,1,False,False,True,True,True,False,False
0,68,110,1,True,False,True,True,False,False,True
0,25,82,0,True,False,True,False,False,False,False
0,72,25,0,True,True,True,False,False,False,True
0,36,56,0,False,False,True,True,False,False,True
0,1,44,0,True,False,True,False,False,True,False
0,0,25,0,True,True,True,False,False,False,True
0,25,20,0,False,False,True,True,True,False,False
0,8,19,0,False,False,True,True,True,False,False
0,37,75,0,False,True,True,True,True,True,False
1,4,95,0,True,False,True,True,False,True,False
0,28,83,0,False,True,True,True,False,False,False
0,37,45,0,False,False,False,False,False,True,False
0,8,20,0,True,False,True,False,False,True,False
0,1,49,0,True,True,True,True,False,True,False
0,25,20,0,False,True,True,False,True,True,False
0,26,98,1,True,False,True,True,True,False,False
1,9,81,1,False,False,True,False,False,False,False
0,21,103,1,False,True,True,True,False,False,True
1,19,80,1,True,False,True,True,True,False,False
0,18,34,0,True,False,False,True,True,False,False
0,32,108,1,True,False,True,False,True,False,False
1,23,35,0,True,False,False,True,False,True,False
0,55,75,0,False,True,True,False,True,False,False
0,43,26,0,True,False,True,False,False,False,False
1,2,45,1,True,False,True,False,False,False,False
0,5,83,0,False,False,True,False,False,False,False
0,14,61,0,True,True,True,True,True,False,True
0,4,61,0,True,False,True,False,False,False,True
0,4,45,0,True,False,True,False,False,False,True
0,12,20,0,False,False,True,False,False,False,False
0,68,86,0,False,False,True,True,True,False,False
0,10,86,1,True,False,True,True,True,False,False
0,53,95,1,False,False,True,False,False,False,False
0,66,89,0,False,False,True,True,True,False,False
0,27,19,0,True,False,True,False,False,False,False
1,34,80,1,False,True,True,False,False,True,False
1,11,85,1,False,False,True,True,True,True,False
0,64,26,0,False,False,True,False,False,False,False
0,13,82,0,False,False,True,False,True,False,True
0,3,20,0,True,True,True,True,False,False,True
0,24,90,0,True,False,True,True,True,False,False
0,69,61,0,False,False,True,True,True,False,False
0,20,96,0,False,True,True,True,False,False,False
0,48,45,0,False,False,False,True,False,False,True
0,13,54,1,True,False,False,False,False,False,True
1,5,86,0,True,False,True,False,True,False,False
0,5,70,0,False,True,True,True,True,True,False
1,1,74,0,True,False,True,False,False,True,False
0,30,94,1,True,True,True,True,True,False,False
0,13,101,0,True,False,True,False,True,False,False
0,61,94,0,False,False,True,False,False,False,True
0,4,20,0,False,False,True,False,False,False,False
0,10,55,1,False,True,True,True,True,True,False
0,40,64,0,False,False,True,True,True,False,False
0,43,66,0,True,False,True,False,False,True,False
0,1,30,0,False,False,False,True,True,False,True
0,9,70,0,True,False,True,False,False,False,False
1,1,70,1,False,False,True,True,False,True,False
0,19,20,0,False,False,True,True,False,False,True
0,9,75,0,False,False,True,False,False,False,False
0,9,81,0,True,False,True,True,True,False,False
0,18,20,0,True,True,True,True,True,False,False
0,67,106,0,False,False,True,True,True,False,False
0,13,44,0,False,False,True,True,True,True,False
0,5,70,1,True,False,True,False,True,False,False
1,33,110,0,True,False,True,False,True,False,False
0,62,65,0,False,False,True,False,False,True,False
0,72,101,0,True,False,True,True,True,True,False
0,8,84,1,True,False,True,True,False,True,False
1,1,46,1,False,False,True,False,False,False,False
0,44,95,0,False,False,True,False,False,False,False
0,17,97,0,True,False,True,True,True,False,True
0,30,100,1,False,True,True,True,False,False,True
0,69,26,0,True,True,True,False,False,True,False
0,23,50,0,False,False,True,True,True,False,True
0,2,86,1,False,False,True,True,False,True,False
1,3,45,1,False,False,True,True,True,False,False
0,30,75,0,False,False,True,False,False,True,False
0,1,44,0,True,False,True,True,True,False,True
1,8,100,0,False,False,True,False,False,False,False
1,59,83,0,True,False,True,False,True,False,False
1,7,51,0,False,False,True,False,False,False,False
0,37,95,0,False,True,True,False,False,False,False
0,49,109,0,True,True,True,False,True,False,False
0,26,82,0,False,False,True,False,True,False,False
0,1,80,1,False,False,True,True,True,False,True
0,62,114,0,False,False,True,False,False,False,True
0,17,20,0,False,False,True,True,True,False,False
0,36,95,0,True,False,True,False,False,False,False
0,32,20,0,True,True,True,True,True,False,True
0,2,20,0,True,False,True,True,False,False,True
0,30,19,0,False,True,True,False,False,True,False
0,21,106,1,True,False,True,False,True,True,False
0,66,106,1,True,False,True,False,True,False,False
0,32,80,1,True,False,True,False,True,False,False
1,3,80,1,False,False,True,False,True,False,False
0,69,20,0,False,True,True,True,True,False,False
0,10,110,1,True,False,True,True,True,False,True
1,1,69,1,False,False,True,True,False,False,False
0,69,91,0,True,False,True,True,True,False,False
1,4,94,1,False,False,True,False,True,False,False
0,66,63,0,True,True,True,True,True,True,False
0,35,24,0,False,False,False,True,False,True,False
0,22,105,0,True,False,True,False,False,False,False
0,55,19,0,False,True,True,False,False,False,False
0,9,81,1,True,False,True,False,True,False,False
0,55,90,0,False,False,True,False,False,True,False
0,36,106,0,False,False,True,True,True,True,False
1,27,81,1,True,False,True,False,False,False,False
0,67,107,0,False,True,True,True,True,False,False
1,54,102,1,False,False,True,False,False,False,False
0,62,39,0,True,False,False,False,False,True,False
0,56,52,0,True,True,False,False,False,False,True
0,34,110,1,False,False,True,False,False,False,False
0,33,86,1,False,True,True,False,False,False,False
0,5,94,1,False,False,True,False,False,False,False
0,16,20,0,False,False,True,False,True,False,False
0,34,89,0,True,False,True,False,False,False,False
1,58,106,1,False,False,True,False,False,False,False
1,66,71,0,False,False,True,False,False,False,False
0,37,20,0,True,False,True,False,False,False,False
0,6,46,0,False,True,True,False,False,True,False
0,65,74,0,True,False,True,False,False,False,False
0,51,20,0,True,False,True,False,False,False,False
0,2,45,1,True,False,True,False,False,False,False
0,18,68,0,True,False,True,False,True,True,False
0,51,60,0,False,False,True,True,False,False,False
0,9,20,0,False,False,True,True,True,False,False
0,15,100,0,True,False,True,True,False,False,True
0,72,106,0,True,True,True,True,True,False,True
0,12,19,0,True,True,True,False,True,False,False
0,60,40,0,True,False,False,True,True,False,False
0,32,19,0,False,False,True,False,False,False,False
0,6,80,1,True,False,True,True,True,False,False
0,39,100,0,True,True,True,True,True,False,True
0,2,75,0,True,False,True,True,True,False,False
0,71,79,0,True,False,True,False,False,True,False
0,1,60,1,False,False,True,False,False,False,False
0,2,80,1,True,False,True,False,False,False,False
0,72,110,0,False,True,True,True,True,False,False
0,41,69,0,False,False,True,False,False,False,True
1,7,75,0,True,False,True,True,True,False,True
1,35,95,0,True,False,True,True,True,True,False
0,31,80,0,True,False,True,True,True,False,True
0,45,24,0,True,True,True,False,False,True,False
0,15,93,1,True,False,True,False,False,False,True
0,27,20,0,True,True,True,False,True,False,False
1,31,91,0,False,False,True,False,False,True,False
0,41,66,1,False,True,True,True,False,False,True
0,19,19,0,True,False,True,False,False,False,False
0,25,59,1,False,True,False,False,False,True,False
0,15,105,0,False,True,True,True,False,True,False
0,2,72,0,False,True,True,True,True,False,False
0,12,50,1,True,False,True,False,False,False,False
1,23,79,0,False,False,True,False,True,False,True
0,22,20,0,False,True,True,False,True,False,False
0,71,101,0,True,True,True,True,False,False,True
1,30,101,0,False,True,True,True,True,False,False
0,1,45,1,False,False,True,True,True,False,False
0,20,19,0,False,False,True,True,False,False,True
0,1,56,0,True,False,True,False,False,False,False
0,68,85,0,False,True,True,True,False,False,True
0,14,20,0,True,False,True,False,False,False,False
0,2,20,1,True,True,True,True,True,False,True
0,38,70,0,True,False,True,True,True,False,False
0,18,20,0,True,False,True,True,False,True,False
0,31,104,0,False,False,True,False,False,False,False
0,71,64,0,False,True,True,False,True,False,False
0,67,110,0,True,False,True,True,True,False,False
0,72,92,0,True,False,True,True,False,False,True
1,32,106,1,True,False,True,True,False,False,True
0,4,81,1,True,True,True,True,True,True,False
0,23,60,0,False,False,True,False,True,False,False
0,66,67,0,False,True,True,False,False,False,True
1,57,105,0,True,False,True,False,False,False,True
0,36,90,0,False,False,True,False,False,False,False
0,13,25,0,True,False,False,False,True,False,False
0,9,83,1,False,False,True,True,True,False,False
0,5,81,0,False,True,True,True,True,False,True
0,67,86,0,False,False,True,True,False,False,True
0,1,70,1,True,False,True,False,False,False,True
0,4,75,1,True,False,True,True,False,False,True
0,1,70,1,False,False,True,True,False,False,False
0,31,20,1,False,True,True,False,False,False,True
0,3,43,1,True,False,True,True,False,False,True
0,4,79,0,False,True,True,False,False,True,False
0,33,95,0,False,False,True,False,False,False,True
0,58,25,0,False,True,True,False,False,False,False
0,25,25,0,True,True,True,False,False,False,True
0,4,76,1,True,False,True,False,False,False,False
1,51,94,0,True,False,True,True,False,False,False
0,19,25,0,True,False,False,True,True,False,False
0,11,44,1,False,False,True,True,False,True,False
0,24,56,0,False,False,True,False,False,False,False
0,18,74,0,True,False,True,True,False,True,False
0,4,24,1,False,False,False,False,False,True,False
0,12,78,1,False,False,True,True,True,False,False
1,19,88,1,True,False,True,False,False,False,True
1,31,97,0,True,False,True,False,False,False,False
1,61,64,0,True,False,True,False,False,False,False
1,8,70,0,True,False,True,False,False,True,False
0,49,87,0,False,True,True,False,False,False,False
0,5,51,1,True,False,False,False,True,False,False
0,35,73,0,True,True,True,True,True,False,True
0,70,116,1,True,False,True,False,False,False,False
0,1,101,1,True,False,True,False,True,False,True
0,31,88,0,False,False,True,False,False,False,True
1,13,74,1,False,False,True,False,False,False,False
0,28,51,0,True,True,False,True,True,False,True
1,50,70,0,True,False,True,True,True,False,False
1,22,20,0,False,False,True,False,False,True,False
0,36,61,0,True,True,False,False,False,False,False
0,40,106,0,True,False,True,True,True,False,False
0,19,50,0,True,True,True,False,False,False,False
0,4,81,1,False,True,True,True,False,False,True
0,35,86,1,False,False,True,False,False,False,True
0,20,69,0,False,False,True,True,True,False,False
0,11,20,0,True,False,True,False,False,True,False
0,9,20,0,False,True,True,False,False,False,True
0,71,99,0,False,True,True,False,False,False,False
0,71,20,0,False,True,True,False,False,False,True
0,71,113,0,False,False,True,True,False,False,True
0,31,79,0,False,False,True,False,True,False,False
1,1,70,1,False,False,True,True,False,False,False
0,31,76,0,True,False,True,True,True,False,True
0,1,71,1,False,False,True,False,False,False,True
0,1,69,1,True,False,True,True,True,True,False
0,67,80,1,True,True,True,True,True,False,False
1,43,94,0,False,False,True,True,True,False,True
1,21,87,0,True,False,True,False,False,False,False
0,61,106,0,False,False,True,True,False,False,False
0,72,25,0,False,False,True,False,False,False,False
0,6,25,0,True,True,True,False,False,False,True
0,47,20,0,False,True,True,False,False,False,False
0,24,20,0,False,False,True,True,False,False,True
0,39,81,0,True,False,True,True,True,False,False
0,65,25,0,False,True,True,False,False,False,False
0,1,86,1,False,False,True,True,False,False,True
0,6,88,0,True,False,True,False,False,False,False
1,56,101,1,False,False,True,False,True,False,False
0,23,69,0,False,False,True,True,True,False,False
0,34,20,0,True,False,True,False,False,False,False
0,21,20,0,True,False,True,False,False,False,False
0,62,69,0,True,False,True,True,False,True,False
0,62,20,0,True,False,True,False,False,False,True
0,51,112,0,False,False,True,False,False,True,False
0,18,57,0,True,False,True,False,True,False,True
0,34,74,1,False,False,True,True,True,False,False
0,61,94,0,False,False,True,False,False,False,False
1,2,50,0,True,False,True,False,True,False,False
0,72,55,0,True,True,True,False,False,False,False
0,53,110,0,False,False,True,True,True,False,False
0,6,79,0,True,False,True,False,False,False,False
0,24,84,0,False,False,True,True,True,False,True
0,68,71,0,True,True,True,True,True,False,False
0,47,60,0,False,True,False,False,False,True,False
1,47,86,1,True,False,True,True,True,False,False
0,36,19,0,False,True,True,True,False,False,True
0,9,20,0,True,False,True,False,True,False,False
0,61,101,0,False,True,True,True,False,True,False
0,72,79,0,True,False,True,True,True,False,False
0,35,55,0,False,True,True,False,True,False,False
0,25,27,0,False,False,True,False,False,True,False
1,35,101,1,True,False,True,True,False,False,True
0,24,58,0,False,True,False,False,False,False,False
0,56,25,1,True,False,True,True,True,False,False
1,26,94,0,True,False,True,True,True,False,False
0,72,80,0,False,False,True,False,False,False,False
0,37,65,0,False,False,True,True,False,False,False
0,7,75,1,False,False,True,False,False,False,False
0,7,74,1,True,False,True,True,True,False,False
0,69,79,1,True,False,True,False,True,False,False
0,8,20,0,True,True,True,False,True,False,False
0,12,30,0,False,True,False,False,True,False,False
0,44,26,0,True,True,True,False,True,False,False
0,72,81,0,True,True,True,False,False,False,False
0,56,94,1,True,False,True,False,False,False,False
0,10,20,0,False,False,True,False,False,False,True
1,1,69,1,True,False,True,False,False,False,False
0,47,54,0,True,True,True,False,False,False,False
0,44,20,0,True,False,True,True,True,False,True
0,3,78,1,True,False,True,False,False,False,False
0,8,71,1,False,False,True,True,True,False,True
0,16,21,0,True,False,True,True,True,False,False
0,72,82,0,True,True,True,True,True,False,True
0,1,46,1,False,False,True,False,False,True,False
1,71,89,0,False,False,True,False,False,False,False
1,56,68,0,False,False,True,False,False,False,True
0,3,19,0,False,True,True,False,False,True,False
0,11,65,0,True,True,True,True,True,False,False
0,60,81,0,False,False,True,False,False,True,False
1,42,105,0,False,False,True,False,False,False,True
0,2,51,0,False,False,True,True,False,True,False
0,9,20,0,False,False,True,False,False,True,False
0,1,75,0,True,False,True,False,True,False,True
0,52,50,0,True,True,False,False,True,False,False
1,35,99,1,True,False,True,False,False,True,False
0,20,19,1,True,True,True,False,True,True,False
0,15,75,0,False,False,True,True,True,False,False
0,17,71,0,True,False,True,False,False,True,False
0,30,90,1,True,False,True,False,True,False,False
0,1,96,0,False,False,True,True,True,False,False
0,10,85,1,True,False,True,False,True,False,False
0,13,70,0,False,False,True,False,False,False,False
0,4,100,1,True,False,True,True,False,False,True
1,3,70,1,False,False,True,False,False,False,False
0,59,80,0,False,False,True,False,True,False,False
0,2,70,1,False,False,True,False,False,False,False
0,14,81,0,False,True,True,False,False,False,False
0,1,25,1,True,False,False,False,False,False,False
1,43,103,1,True,False,True,True,True,False,False
0,16,75,0,False,False,True,True,True,False,False
1,53,54,1,True,False,False,True,False,False,True
0,4,25,0,False,True,True,False,False,True,False
0,16,75,0,False,False,True,False,False,False,False
0,43,55,0,False,False,True,False,True,False,False
1,8,81,1,True,False,True,True,True,False,False
0,6,49,0,True,True,True,True,True,True,False
0,72,112,0,False,False,True,False,False,False,False
0,60,50,0,False,True,False,False,False,True,False
0,0,20,0,True,True,True,True,True,False,False
0,2,20,0,False,False,True,True,True,False,False
0,55,90,0,False,False,True,False,False,False,False
0,56,99,0,False,False,True,True,True,False,False
0,71,85,0,True,True,True,True,False,False,True
0,2,62,1,True,False,True,False,False,False,False
0,64,105,0,False,False,True,False,False,False,True
0,42,74,1,False,False,True,False,True,False,False
1,25,89,1,True,False,True,False,False,False,False
0,5,49,0,False,True,True,True,False,False,True
0,72,117,0,True,True,True,False,False,True,False
1,33,81,1,False,False,True,True,True,False,False
1,32,85,1,True,False,True,True,True,False,True
0,5,20,0,True,True,True,False,False,False,False
0,3,74,1,False,False,True,False,False,False,False
1,6,84,1,False,False,True,True,False,False,True
0,69,106,1,True,False,True,True,True,False,False
0,13,80,0,False,False,True,False,False,True,False
0,22,75,0,True,True,True,False,False,False,False
0,61,70,0,True,False,True,False,False,False,True
1,33,59,0,False,False,False,True,False,True,False
0,41,73,1,True,False,True,True,True,False,True
0,45,113,0,False,False,True,True,True,False,False
1,70,90,0,True,False,True,False,False,True,False
0,55,58,1,True,True,True,True,False,True,False
0,52,44,0,True,True,False,False,False,False,True
0,3,40,1,True,False,False,False,True,False,False
0,30,100,1,False,False,True,True,True,False,True
1,70,45,1,True,False,False,False,False,False,False
0,9,93,0,False,True,True,False,False,False,False
0,21,20,0,True,True,True,True,True,False,False
0,55,76,0,False,True,True,False,False,False,False
0,41,65,0,True,False,True,False,False,True,False
0,62,26,0,False,True,True,False,False,True,False
0,1,80,1,False,False,True,False,False,False,False
1,67,55,0,False,False,True,False,False,False,True
0,63,80,0,False,False,True,True,True,False,False
0,38,69,0,True,False,True,False,False,False,False
0,70,58,0,False,False,False,True,True,False,False
0,38,20,0,True,True,True,True,True,False,False
0,5,30,0,False,True,False,False,False,False,False
0,24,50,0,True,False,True,True,True,False,False
0,16,74,1,True,False,True,False,False,False,False
